Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3fH4KjXFYMmljxrcGrbPj9,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6fvbajtJyy8jNBPgASafKU,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6LbbHFEajG9e4m0G3L47c4,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7Fx1GPtql8GLxNpkfZ3U49,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:7ryZ8T60wHhbyJsZSO7ldI,5b72d623300d475ead9ed3cb79ac7d51,2024-08-19T19:09:18Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,I love this. ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1k2pQc5i348DCHwbn5KTdc,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,See my note about Charli XCX. ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4SYMibQ93bfzOk6uzkF0dO,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4w2GLmK2wnioVnb5CPQeex,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,The idea of Chapman listening to Charli XCX is hilarious to me. ,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5zCJvrT3C7cIfHsR5iG95l,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-20T01:42:46Z,1,Aw,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:0LSLM0zuWRkEYemF7JcfEE,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:1Fwj0wThn3kTg8D7KgWdsU,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,We'll miss you chapman,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:27CIbNkbtFy9E1UkCYqKHb,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,-1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:2DNdEpV9UnsYjL6w1Dp1aS,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:39shmbIHICJ2Wxnk1fPSdz,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,you should stay lol,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:3lN8PP6R2IxbLP05QpYXng,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,man I haven't heard this song is sooo long,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:4w2GLmK2wnioVnb5CPQeex,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,🤑🤑🤑,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5rWIO1uP0GwAoU45RTBJ2F,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,hsm songs are such a throwback,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5zCJvrT3C7cIfHsR5iG95l,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,0,I remember having to sing this in 2nd grade,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:6tNQ70jh4OwmPGpYy6R2o9,92cc3fe801b045fabc1e09dac7414b03,2024-08-20T13:44:39Z,1,I found this song from TikTok. What a mood...,07a34e8c402e4e539eb64f9491ceeeeb
spotify:track:5YXlSRFFpJCiEqfn9kctWI,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,-1,sorry,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,haha love the idea of Joe boppin to this.,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,2,HAHAHA,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,3bca108fedc34d2ebd6210e48c9d3201,2024-08-23T16:15:04Z,1,OH MY.,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,dc0d94f165a4444f94bd8d10f25ee408,2024-08-23T16:26:08Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:68LIwSJYSkEj7oHcXCcHwo,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,2,lol this made me giggle. I also remember contestants having to do a jig to this song as a challenge on one season of the Amazing Race. Points for creativity,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,0,love this song but don't think grandpa Joe would press play,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,3,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-23T17:03:23Z,0,Disco <3. But I think his dancing days might have passed by,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,2025 retreat's gotta be on a beach in Delaware,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,bfde1629e5174de9a529750bf2a3f2ed,2024-08-23T17:33:41Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:68LIwSJYSkEj7oHcXCcHwo,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,4a17568c50d542268ca89790d7616686,2024-08-23T19:46:13Z,2,I almost submitted this song!!,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,2,this one feels realistic,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:57FvuUotRyzRl8hwIhCVuO,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,2,big yes,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,28821953967848a8b03648a5be0926e5,2024-08-23T20:36:02Z,1,enjoyed this song!,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,2,This was a contender for me but got nervous folks would think I was too cold haha,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,"Was not going to vote for this, but by golly your comment got me! ",57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,03d405416c34453693da631776bf513f,2024-08-23T21:11:35Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,-1,"This is the second or third time this song has been submitted. Feel like it's juke boxey, but not Joe.",57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,Picturing Joe dancing to this like Hugh Grant in Love Actually ,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:57FvuUotRyzRl8hwIhCVuO,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,Don't dig the song but feel like Joe would.,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:045ZeOHPIzhxxsm8bq5kyE,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,-1,Not too juke boxey,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,"Not smart enough to get the reference, but love this song/Porcupine Tree",57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,77f393c1d26644f78db30071ef04eb77,2024-08-23T23:48:21Z,1,Gangster Joe,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:045ZeOHPIzhxxsm8bq5kyE,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:57FvuUotRyzRl8hwIhCVuO,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-24T14:35:42Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:68LIwSJYSkEj7oHcXCcHwo,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,2,😂,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-25T15:49:59Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:1ExfPZEiahqhLyajhybFeS,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:045ZeOHPIzhxxsm8bq5kyE,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:57FvuUotRyzRl8hwIhCVuO,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5dE8s6uWRGNc1Ac7y8rULq,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,-1,"Am I the only one who tries to figure out which song is likely the leader's and vote against it? If this isn't Kevin, sorry.",57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,5b72d623300d475ead9ed3cb79ac7d51,2024-08-26T00:51:50Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,3,Ha,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:045ZeOHPIzhxxsm8bq5kyE,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,-2,T swift always gets my downvotes,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4t4VogaKukwPIgqP8OHjxv,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:712uvW1Vezq8WpQi38v2L9,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,1,is this a reference to Kamala? LOL,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7HK4RUHg3xmihjjjkO1Pse,4e270072352b4d048de7939e681498fc,2024-08-26T13:11:19Z,0,not your greatest submission,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:57FvuUotRyzRl8hwIhCVuO,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5YXlSRFFpJCiEqfn9kctWI,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:045ZeOHPIzhxxsm8bq5kyE,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:2YkIDPL5lGhRhomCq4S2RO,c448c161ae8d41b9a7887cd69f961268,2024-08-26T14:41:17Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5k3U0OGYBccHdKJJu3HrUN,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-26T14:49:56Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-26T14:49:56Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:5ubvP9oKmxLUVq506fgLhk,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-26T14:49:56Z,1,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:7snQQk1zcKl8gZ92AnueZW,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-26T14:49:56Z,2,,57e093d2c7624bccaf94b0b4b761e0c1
spotify:track:4XbxeoBeQnwpsyJyZEMoWc,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-26T14:49:56Z,-1,,57e093d2c7624bccaf94b0b4b761e0c1
